Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Pair
2023-11-19 07:00:00,36606.10,36684.90,36581.50,36643.10,1743.658,2023-11-19 07:14:59.999,63888757.22420,19547,912.249,33430353.15620,0,BTCUSDT
2023-11-19 07:15:00,36643.10,36672,36610,36615.40,809.202,2023-11-19 07:29:59.999,29647718.17770,10633,409.198,14994049.27520,0,BTCUSDT
2023-11-19 07:30:00,36615.30,36626,36601,36622.40,615.621,2023-11-19 07:44:59.999,22537419.66890,8203,364.985,13361864.27680,0,BTCUSDT
2023-11-19 07:45:00,36622.40,36637.40,36607.80,36624,481.293,2023-11-19 07:59:59.999,17625921.15270,8745,238.963,8751496.91450,0,BTCUSDT
2023-11-19 08:00:00,36624,36680,36609.10,36674,1102.941,2023-11-19 08:14:59.999,40422255.73940,11960,742.184,27200673.50270,0,BTCUSDT
2023-11-19 08:15:00,36674.10,36720.90,36652,36685.10,1585.655,2023-11-19 08:29:59.999,58178123.93006,19574,804.463,29517529.61396,0,BTCUSDT
2023-11-19 08:30:00,36685.10,36693.40,36647.10,36647.20,859.688,2023-11-19 08:44:59.999,31522825.28170,13070,358.348,13140206.53000,0,BTCUSDT
2023-11-19 08:45:00,36647.20,36649.20,36618,36627.90,726.057,2023-11-19 08:59:59.999,26597970.56400,11659,255.775,9370187.68520,0,BTCUSDT
2023-11-19 09:00:00,36628,36636.30,36604.70,36607,670.958,2023-11-19 09:14:59.999,24568405.36090,9897,318.340,11656839.94520,0,BTCUSDT
2023-11-19 09:15:00,36607,36642.50,36587.20,36640.10,998.154,2023-11-19 09:29:59.999,36542435.45770,13088,412.122,15090885.11630,0,BTCUSDT
2023-11-19 09:30:00,36640,36666,36626.10,36666,775.696,2023-11-19 09:44:59.999,28426356.60940,9497,513.833,18829363.62410,0,BTCUSDT
2023-11-19 09:45:00,36666,36671.20,36620.80,36638.80,646.034,2023-11-19 09:59:59.999,23675695.36480,8467,217.603,7974909.98830,0,BTCUSDT
2023-11-19 10:00:00,36638.70,36644.10,36587.20,36587.30,728.413,2023-11-19 10:14:59.999,26665516.71640,9445,209.492,7668488.31890,0,BTCUSDT
2023-11-19 10:15:00,36587.30,36600.80,36539.30,36553.50,1277.425,2023-11-19 10:29:59.999,46714397.56343,15778,476.331,17419625.92300,0,BTCUSDT
2023-11-19 10:30:00,36553.50,36573.90,36548,36567.10,729.877,2023-11-19 10:44:59.999,26685461.21100,10783,398.122,14556169.84370,0,BTCUSDT
2023-11-19 10:45:00,36567.10,36577.30,36534.30,36534.30,619.528,2023-11-19 10:59:59.999,22649909.02540,8582,220.667,8069111.06150,0,BTCUSDT
2023-11-19 11:00:00,36534.30,36544,36463,36475.70,2611.805,2023-11-19 11:14:59.999,95347841.70870,25108,973.963,35559366.32170,0,BTCUSDT
2023-11-19 11:15:00,36475.80,36495.30,36380,36428.10,4177.907,2023-11-19 11:29:59.999,152197467.83079,39009,1692.412,61655015.30580,0,BTCUSDT
2023-11-19 11:30:00,36428,36479.80,36411.60,36461.40,1708.390,2023-11-19 11:44:59.999,62280847.63120,19130,1029.480,37532142.83820,0,BTCUSDT
2023-11-19 11:45:00,36461.40,36485.80,36450.30,36459.10,999.640,2023-11-19 11:59:59.999,36453002.82440,11949,479.598,17489953.83440,0,BTCUSDT
2023-11-19 12:00:00,36459,36488.60,36424,36483,1185.152,2023-11-19 12:14:59.999,43207678.61510,13614,647.297,23600808.72400,0,BTCUSDT
2023-11-19 12:15:00,36482.90,36489.80,36402.90,36442.20,983.616,2023-11-19 12:29:59.999,35848626.68670,13153,384.880,14026776.13250,0,BTCUSDT
2023-11-19 12:30:00,36442.20,36482.50,36415.90,36453.80,1162.822,2023-11-19 12:44:59.999,42387597.20960,14379,658.513,24006159.75820,0,BTCUSDT
2023-11-19 12:45:00,36453.90,36500,36453,36494.10,1112.731,2023-11-19 12:59:59.999,40593114.57920,12927,672.655,24538663.99040,0,BTCUSDT
2023-11-19 13:00:00,36494.10,36520,36460,36481.30,1141.074,2023-11-19 13:14:59.999,41648753.98950,12725,656.715,23971753.63610,0,BTCUSDT
2023-11-19 13:15:00,36481.30,36494,36462.90,36485,757.128,2023-11-19 13:29:59.999,27619450.34190,10452,362.180,13212878.76290,0,BTCUSDT
2023-11-19 13:30:00,36484.90,36519.70,36478.50,36513.10,682.975,2023-11-19 13:44:59.999,24931792.77550,8070,430.331,15709043.10430,0,BTCUSDT
2023-11-19 13:45:00,36513.10,36513.10,36492,36495.10,419.919,2023-11-19 13:59:59.999,15328212.40900,5722,169.134,6173795.88410,0,BTCUSDT
2023-11-19 14:00:00,36495.10,36495.10,36383,36414.70,2362.518,2023-11-19 14:14:59.999,86059051.18060,21324,912.697,33245155.58550,0,BTCUSDT
2023-11-19 14:15:00,36414.80,36480,36386.60,36472,1435.763,2023-11-19 14:29:59.999,52313380.69700,17089,767.518,27970279.61540,0,BTCUSDT
2023-11-19 14:30:00,36472,36489.80,36454,36489.80,635.728,2023-11-19 14:44:59.999,23187859.49410,9603,388.307,14163644.38090,0,BTCUSDT
2023-11-19 14:45:00,36489.80,36490,36429.70,36468,1138.754,2023-11-19 14:59:59.999,41511270.31570,13569,529.049,19285158.87290,0,BTCUSDT
2023-11-19 15:00:00,36468,36468,36410,36432.90,860.120,2023-11-19 15:14:59.999,31336328.73610,12366,376.654,13722240.44120,0,BTCUSDT
2023-11-19 15:15:00,36433,36571.50,36432,36548.10,2797.138,2023-11-19 15:29:59.999,102177761.35893,25917,1604.148,58592337.39953,0,BTCUSDT
2023-11-19 15:30:00,36548.10,36580,36517.30,36541.60,1393.953,2023-11-19 15:44:59.999,50956063.44580,16760,781.817,28580503.08590,0,BTCUSDT
2023-11-19 15:45:00,36541.50,36576.90,36532.30,36575.10,987.699,2023-11-19 15:59:59.999,36103282.40250,12257,516.291,18872664.56200,0,BTCUSDT
2023-11-19 16:00:00,36575.10,36647.10,36575.10,36617.80,2153.077,2023-11-19 16:14:59.999,78822263.15998,25380,1317.604,48237342.43628,0,BTCUSDT
2023-11-19 16:15:00,36617.70,36618.40,36529.70,36552.90,1448.625,2023-11-19 16:29:59.999,52985973.51410,18617,510.247,18663683.58450,0,BTCUSDT
2023-11-19 16:30:00,36552.90,36564.60,36515.50,36545.10,1070.384,2023-11-19 16:44:59.999,39112702.46700,13737,511.496,18691537.60240,0,BTCUSDT
2023-11-19 16:45:00,36545,36569.90,36542,36560.50,445.345,2023-11-19 16:59:59.999,16280549.50970,8004,232.012,8481797.32760,0,BTCUSDT
2023-11-19 17:00:00,36560.50,36585,36544.80,36557.20,633.243,2023-11-19 17:14:59.999,23155303.10850,9695,333.465,12193852.29100,0,BTCUSDT
2023-11-19 17:15:00,36557.20,36582.50,36557.10,36576.60,326.310,2023-11-19 17:29:59.999,11933622.38080,6762,195.173,7137777.82790,0,BTCUSDT
2023-11-19 17:30:00,36576.60,36611.80,36570.50,36572.30,641.752,2023-11-19 17:44:59.999,23483887.90480,9854,330.421,12091608.86550,0,BTCUSDT
2023-11-19 17:45:00,36572.30,36613.20,36544.50,36610.90,889.006,2023-11-19 17:59:59.999,32513835.59910,11223,479.195,17526964.61600,0,BTCUSDT
2023-11-19 18:00:00,36610.90,36649.90,36602,36609.90,1073.431,2023-11-19 18:14:59.999,39312780.37613,12353,524.529,19210769.37743,0,BTCUSDT
2023-11-19 18:15:00,36609.90,36784.40,36606,36750,4841.271,2023-11-19 18:29:59.999,177766221.08876,44073,3200.032,117491158.30116,0,BTCUSDT
2023-11-19 18:30:00,36750.10,36843.80,36699.30,36801.90,3729.412,2023-11-19 18:44:59.999,137126962.90250,34230,2437.557,89634037.00210,0,BTCUSDT
2023-11-19 18:45:00,36801.90,36959,36801.80,36851.80,6827.283,2023-11-19 18:59:59.999,251715013.71903,57332,4100.173,151179548.19989,0,BTCUSDT
2023-11-19 19:00:00,36851.80,36873,36780,36802.50,2724.725,2023-11-19 19:14:59.999,100337496.83040,32281,1234.209,45452124.13160,0,BTCUSDT
2023-11-19 19:15:00,36802.50,36852,36802.50,36851.90,1230.061,2023-11-19 19:29:59.999,45307757.59230,16145,733.396,27014338.73210,0,BTCUSDT
2023-11-19 19:30:00,36852,36922.80,36831.10,36855.20,1935.745,2023-11-19 19:44:59.999,71392636.43400,22775,1008.226,37186862.82310,0,BTCUSDT
2023-11-19 19:45:00,36855.20,37000,36855.20,36961.90,3720.924,2023-11-19 19:59:59.999,137504315.99301,35311,2432.411,89884348.24251,0,BTCUSDT
2023-11-19 20:00:00,36962,37049.70,36882.50,36906.40,4535.892,2023-11-19 20:14:59.999,167775241.31156,46432,2220.263,82144926.15576,0,BTCUSDT
2023-11-19 20:15:00,36906.50,36920,36832.50,36837.30,2372.055,2023-11-19 20:29:59.999,87455620.83404,26578,1198.059,44172695.21500,0,BTCUSDT
2023-11-19 20:30:00,36837.30,36935.30,36816.50,36898,2063.170,2023-11-19 20:44:59.999,76080549.24120,21583,1159.849,42767975.82290,0,BTCUSDT
2023-11-19 20:45:00,36898,36944.40,36898,36928.80,1073.223,2023-11-19 20:59:59.999,39628691.10000,12664,557.185,20573963.37500,0,BTCUSDT
2023-11-19 21:00:00,36928.70,36952,36854.20,36872.50,1131.153,2023-11-19 21:14:59.999,41731464.80635,14995,424.650,15667797.90385,0,BTCUSDT
2023-11-19 21:15:00,36872.50,37028,36872.40,37019,2271.921,2023-11-19 21:29:59.999,84008345.15500,24966,1470.688,54374446.26450,0,BTCUSDT
2023-11-19 21:30:00,37019,37111,36950,36954.10,3224.303,2023-11-19 21:44:59.999,119428037.45179,32205,1609.792,59645234.39314,0,BTCUSDT
2023-11-19 21:45:00,36954,37034.80,36950,37001.70,1180.075,2023-11-19 21:59:59.999,43647602.75170,13999,657.696,24326346.83490,0,BTCUSDT
2023-11-19 22:00:00,37001.70,37048.90,36975,36977.90,1127.927,2023-11-19 22:14:59.999,41748409.55710,15690,512.104,18955961.82780,0,BTCUSDT
2023-11-19 22:15:00,36977.90,36995.70,36941.60,36946.30,985.043,2023-11-19 22:29:59.999,36411018.44050,12744,345.533,12772554.15230,0,BTCUSDT
2023-11-19 22:30:00,36946.30,36994.30,36934.20,36994.30,877.872,2023-11-19 22:44:59.999,32444542.33090,12954,473.488,17500426.79690,0,BTCUSDT
2023-11-19 22:45:00,36994.20,36998.90,36946.20,36997.80,704.886,2023-11-19 22:59:59.999,26065014.08190,10153,395.192,14613085.47680,0,BTCUSDT
2023-11-19 23:00:00,36997.80,37450,36997.80,37399.90,16143.074,2023-11-19 23:14:59.999,601984089.18017,133334,9397.572,350374407.57893,0,BTCUSDT
2023-11-19 23:15:00,37399.90,37528.20,37320.50,37350,8619.753,2023-11-19 23:29:59.999,322745160.74499,77286,4045.990,151515454.87584,0,BTCUSDT
2023-11-19 23:30:00,37349.90,37527.30,37349.90,37485.90,3741.106,2023-11-19 23:44:59.999,140108169.24054,42339,2087.526,78181634.17714,0,BTCUSDT
2023-11-19 23:45:00,37485.90,37505,37356,37375.90,3209.566,2023-11-19 23:59:59.999,120109652.69100,34058,1147.617,42949044.39880,0,BTCUSDT
2023-11-20 00:00:00,37375.80,37397.20,37265,37277.40,4043.397,2023-11-20 00:14:59.999,150909118.31305,44740,1799.449,67164434.54740,0,BTCUSDT
2023-11-20 00:15:00,37277.40,37314.80,37211,37215.90,2652.915,2023-11-20 00:29:59.999,98825617.34952,30204,1064.659,39665381.68060,0,BTCUSDT
2023-11-20 00:30:00,37215.90,37297,37152.50,37290.10,3907.585,2023-11-20 00:44:59.999,145423439.67120,37437,1976.585,73577839.58540,0,BTCUSDT
2023-11-20 00:45:00,37290,37315.30,37256.10,37314.90,1527.682,2023-11-20 00:59:59.999,56969602.29120,20748,849.156,31667388.30190,0,BTCUSDT
2023-11-20 01:00:00,37315,37354.70,37238,37259.90,2214.847,2023-11-20 01:14:59.999,82614467.10609,23180,1158.877,43233676.41425,0,BTCUSDT
2023-11-20 01:15:00,37259.90,37361.40,37245.40,37323.20,1591.556,2023-11-20 01:29:59.999,59397039.03075,19036,901.432,33641814.83525,0,BTCUSDT
2023-11-20 01:30:00,37323.30,37375,37304.80,37362.60,1252.649,2023-11-20 01:44:59.999,46775845.03100,15241,713.774,26655408.69980,0,BTCUSDT
2023-11-20 01:45:00,37362.70,37365.50,37282.60,37308,1300.982,2023-11-20 01:59:59.999,48553314.92820,16472,427.221,15942454.25020,0,BTCUSDT
2023-11-20 02:00:00,37308,37314.30,37213.10,37218.40,1512.714,2023-11-20 02:14:59.999,56359141.49914,20695,534.113,19899820.18220,0,BTCUSDT
2023-11-20 02:15:00,37218.40,37314.40,37212,37296.10,1254.086,2023-11-20 02:29:59.999,46743664.48270,15833,759.892,28322066.69730,0,BTCUSDT
2023-11-20 02:30:00,37296.10,37314.80,37253.10,37314.10,901.164,2023-11-20 02:44:59.999,33596566.30480,13655,434.704,16207575.70110,0,BTCUSDT
2023-11-20 02:45:00,37314,37338.50,37294.50,37319.90,876.697,2023-11-20 02:59:59.999,32718123.74280,13232,490.566,18308381.56490,0,BTCUSDT
2023-11-20 03:00:00,37319.90,37337.60,37266.60,37274.50,966.330,2023-11-20 03:14:59.999,36037015.43940,14175,365.080,13615834.04880,0,BTCUSDT
2023-11-20 03:15:00,37274.50,37274.60,37232.10,37257.20,799.550,2023-11-20 03:29:59.999,29782121.23280,12130,380.482,14172518.53040,0,BTCUSDT
2023-11-20 03:30:00,37257.30,37272.60,37050,37090.10,5229.661,2023-11-20 03:44:59.999,194233061.76156,39398,1760.373,65389296.77680,0,BTCUSDT
2023-11-20 03:45:00,37090.10,37132.90,37050,37131.90,3497.944,2023-11-20 03:59:59.999,129780280.52574,31644,1709.596,63436354.39340,0,BTCUSDT
2023-11-20 04:00:00,37132,37148.70,37092.70,37115.40,1237.570,2023-11-20 04:14:59.999,45943058.27350,17759,642.196,23840895.12060,0,BTCUSDT
2023-11-20 04:15:00,37115.60,37163.70,37088.60,37159.70,1258.913,2023-11-20 04:29:59.999,46755470.89940,14476,704.653,26170410.00030,0,BTCUSDT
2023-11-20 04:30:00,37159.70,37208.80,37148.10,37208,1353.112,2023-11-20 04:44:59.999,50312593.16820,13196,745.266,27712456.36650,0,BTCUSDT
2023-11-20 04:45:00,37208,37232.90,37206,37222.10,843.076,2023-11-20 04:59:59.999,31379584.14050,9996,482.645,17964096.97180,0,BTCUSDT
2023-11-20 05:00:00,37222,37230.80,37198,37198,1009.537,2023-11-20 05:14:59.999,37565958.50180,12222,416.079,15483752.94790,0,BTCUSDT
2023-11-20 05:15:00,37198.10,37213,37125.50,37150,1239.757,2023-11-20 05:29:59.999,46077206.21880,15366,439.263,16325470.84850,0,BTCUSDT
2023-11-20 05:30:00,37149.90,37155.20,37057.10,37067.40,1948.960,2023-11-20 05:44:59.999,72297133.74610,19790,773.318,28685378.38010,0,BTCUSDT
2023-11-20 05:45:00,37067.40,37170.80,37055,37149.10,1873.213,2023-11-20 05:59:59.999,69522309.43830,18433,1142.239,42395100.34040,0,BTCUSDT
2023-11-20 06:00:00,37149.10,37183,37147.20,37153.60,1005.690,2023-11-20 06:14:59.999,37374618.96580,11863,442.615,16449114.17890,0,BTCUSDT
2023-11-20 06:15:00,37153.60,37178,37108,37132.40,866.521,2023-11-20 06:29:59.999,32182993.65170,11982,354.795,13177355.77090,0,BTCUSDT
2023-11-20 06:30:00,37132.50,37184.80,37069.20,37182.70,1403.938,2023-11-20 06:44:59.999,52120197.57970,15787,809.372,30055433.66520,0,BTCUSDT
2023-11-20 06:45:00,37182.70,37218.60,37171.20,37197.10,1366.210,2023-11-20 06:59:59.999,50816618.12180,15632,837.175,31139036.83920,0,BTCUSDT
2023-11-20 07:00:00,37197.10,37203.30,37135,37149.70,941.998,2023-11-20 07:14:59.999,35003962.57160,10848,364.006,13525056.95820,0,BTCUSDT
2023-11-20 07:15:00,37149.70,37188.80,37110.10,37188.80,926.558,2023-11-20 07:29:59.999,34418649.91900,14795,537.950,19986209.53370,0,BTCUSDT
2023-11-20 07:30:00,37188.70,37212,37174.10,37207.80,969.364,2023-11-20 07:44:59.999,36056103.31510,15239,556.777,20709825.67240,0,BTCUSDT
2023-11-20 07:45:00,37207.90,37280,37179.70,37261.10,2246.568,2023-11-20 07:59:59.999,83659745.45164,25541,1320.218,49166464.86844,0,BTCUSDT
2023-11-20 08:00:00,37261,37268.40,37162,37178.80,1999.979,2023-11-20 08:14:59.999,74427441.02250,20844,705.561,26257789.68910,0,BTCUSDT
2023-11-20 08:15:00,37178.80,37240.30,37165.80,37226.40,1251.027,2023-11-20 08:29:59.999,46544450.19700,17470,690.895,25706391.23530,0,BTCUSDT
2023-11-20 08:30:00,37226.40,37237.10,37080,37082.50,2214.066,2023-11-20 08:44:59.999,82241036.65570,24521,944.908,35098768.47520,0,BTCUSDT
2023-11-20 08:45:00,37082.50,37146.50,37070.10,37139.70,2033.976,2023-11-20 08:59:59.999,75478566.02590,23179,1097.969,40748004.13990,0,BTCUSDT
2023-11-20 09:00:00,37139.60,37172.90,37093,37163.40,1456.780,2023-11-20 09:14:59.999,54097858.26150,17362,751.022,27889901.60550,0,BTCUSDT
2023-11-20 09:15:00,37163.50,37219,37146.90,37202,1621.675,2023-11-20 09:29:59.999,60309897.79710,19074,853.188,31728228.05940,0,BTCUSDT
2023-11-20 09:30:00,37201.90,37235,37150.90,37167.50,2197.825,2023-11-20 09:44:59.999,81735489.39130,21826,1005.477,37400499.06800,0,BTCUSDT
2023-11-20 09:45:00,37167.50,37224.20,37140.20,37212.80,1497.907,2023-11-20 09:59:59.999,55696714.29790,18437,806.949,30005978.97240,0,BTCUSDT
2023-11-20 10:00:00,37212.90,37239.10,37187.70,37230.40,1422.590,2023-11-20 10:14:59.999,52947696.99630,15825,678.653,25260306.23780,0,BTCUSDT
2023-11-20 10:15:00,37230.50,37237.30,37168,37168.50,1120.371,2023-11-20 10:29:59.999,41676481.47890,12714,337.984,12573515.30090,0,BTCUSDT
2023-11-20 10:30:00,37168.50,37313,37161.20,37274.70,2362.083,2023-11-20 10:44:59.999,87975432.93964,25889,1540.460,57377675.82404,0,BTCUSDT
2023-11-20 10:45:00,37274.80,37399.60,37227.10,37300.80,3890.379,2023-11-20 10:59:59.999,145169920.02961,40707,2212.191,82561306.36047,0,BTCUSDT
2023-11-20 11:00:00,37300.80,37445.50,37287,37371.70,4530.695,2023-11-20 11:14:59.999,169333768.76155,45123,2567.339,95958697.93625,0,BTCUSDT
2023-11-20 11:15:00,37371.80,37394.60,37288.10,37291.30,1711.157,2023-11-20 11:29:59.999,63881104.88850,21271,683.288,25508443.38950,0,BTCUSDT
2023-11-20 11:30:00,37291.30,37300,37214.60,37258.40,2247.957,2023-11-20 11:44:59.999,83753085.10794,23600,975.626,36349861.99190,0,BTCUSDT
2023-11-20 11:45:00,37258.40,37264.60,37085,37161,6471.305,2023-11-20 11:59:59.999,240404929.23342,52538,2659.737,98807909.33040,0,BTCUSDT
2023-11-20 12:00:00,37160.90,37169.30,37092.90,37136.40,2597.035,2023-11-20 12:14:59.999,96412450.53500,25798,1049.360,38956981.34920,0,BTCUSDT
2023-11-20 12:15:00,37136.30,37160,37091.70,37098.40,1380.137,2023-11-20 12:29:59.999,51222914.30130,20006,617.254,22910942.36890,0,BTCUSDT
2023-11-20 12:30:00,37098.30,37169.80,37093.20,37126.60,1540.226,2023-11-20 12:44:59.999,57198249.33450,20165,909.160,33764065.31580,0,BTCUSDT
2023-11-20 12:45:00,37126.60,37159,37125.30,37158.80,749.744,2023-11-20 12:59:59.999,27849080.21690,12317,415.470,15432845.64580,0,BTCUSDT
2023-11-20 13:00:00,37158.80,37250,37060,37217.10,5552.165,2023-11-20 13:14:59.999,206308006.58550,44778,2891.452,107473532.57930,0,BTCUSDT
2023-11-20 13:15:00,37217.10,37255,37164,37233.70,2286.120,2023-11-20 13:29:59.999,85090783.77324,24337,1123.009,41801398.96924,0,BTCUSDT
2023-11-20 13:30:00,37233.50,37234.50,37095.20,37122,2062.302,2023-11-20 13:44:59.999,76628809.09510,20655,760.356,28252329.33170,0,BTCUSDT
2023-11-20 13:45:00,37122,37158.60,37101.70,37107.20,1559.635,2023-11-20 13:59:59.999,57908130.89370,21851,869.698,32293696.16470,0,BTCUSDT
2023-11-20 14:00:00,37107.20,37130,36600,36890,14237.107,2023-11-20 14:14:59.999,525094110.91926,102984,5603.236,206659767.51251,0,BTCUSDT
2023-11-20 14:15:00,36889.90,37136,36881.20,37135.80,7422.837,2023-11-20 14:29:59.999,274677404.94936,62485,4414.472,163380158.56426,0,BTCUSDT
2023-11-20 14:30:00,37135.90,37309.50,37117,37259.80,7084.022,2023-11-20 14:44:59.999,263520465.73572,70960,4012.458,149276897.27272,0,BTCUSDT
2023-11-20 14:45:00,37259.70,37525,37218.90,37435.50,9381.761,2023-11-20 14:59:59.999,350719016.22064,84987,5181.167,193729452.22014,0,BTCUSDT
2023-11-20 15:00:00,37435.50,37498.50,37287.50,37440,8286.359,2023-11-20 15:14:59.999,309787038.90869,72282,3797.963,142002546.43114,0,BTCUSDT
2023-11-20 15:15:00,37439.90,37471.30,37300.60,37328,4378.350,2023-11-20 15:29:59.999,163628784.74265,41413,1686.094,63006788.49600,0,BTCUSDT
2023-11-20 15:30:00,37328,37353.70,37230.50,37309.40,3305.691,2023-11-20 15:44:59.999,123289826.63082,33673,1542.209,57528138.69660,0,BTCUSDT
2023-11-20 15:45:00,37309.40,37494.90,37292.20,37475.10,4423.974,2023-11-20 15:59:59.999,165581784.67109,42490,2294.835,85893354.65379,0,BTCUSDT
2023-11-20 16:00:00,37475,37650.80,37388,37423.90,13402.137,2023-11-20 16:14:59.999,503221969.70304,116005,6841.272,256933406.77070,0,BTCUSDT
2023-11-20 16:15:00,37423.80,37439.60,37328,37356.60,3817.621,2023-11-20 16:29:59.999,142699283.57707,43232,1702.201,63630199.20460,0,BTCUSDT
2023-11-20 16:30:00,37356.60,37398.90,37285.70,37389.10,3496.542,2023-11-20 16:44:59.999,130570815.18493,41260,1744.480,65152100.96190,0,BTCUSDT
2023-11-20 16:45:00,37388.30,37400,37250,37250.60,3749.842,2023-11-20 16:59:59.999,139854552.39966,42045,1652.600,61632396.59840,0,BTCUSDT
2023-11-20 17:00:00,37250.50,37300,37143.20,37253.10,5368.257,2023-11-20 17:14:59.999,199872917.42770,50697,2671.553,99491853.10884,0,BTCUSDT
2023-11-20 17:15:00,37253,37265.80,36780,37043.90,10898.815,2023-11-20 17:29:59.999,403492955.15920,79315,4198.131,155452313.39659,0,BTCUSDT
2023-11-20 17:30:00,37043.90,37450,36900,37405.10,17320.576,2023-11-20 17:44:59.999,645438304.60310,154140,9312.702,346939017.19515,0,BTCUSDT
2023-11-20 17:45:00,37405,37780,37399,37598.10,15862.594,2023-11-20 17:59:59.999,597285321.76777,154300,8195.945,308559887.89757,0,BTCUSDT
2023-11-20 18:00:00,37598,37714.40,37443,37502.80,6946.261,2023-11-20 18:14:59.999,260901337.67025,73989,2990.044,112311679.80980,0,BTCUSDT
2023-11-20 18:15:00,37502.80,37598,37322,37571.60,7736.525,2023-11-20 18:29:59.999,289759500.45922,76202,3793.899,142131646.41795,0,BTCUSDT
2023-11-20 18:30:00,37571.60,37628.60,37455,37464.50,3205.886,2023-11-20 18:44:59.999,120369272.91864,39759,1342.490,50414669.35850,0,BTCUSDT
2023-11-20 18:45:00,37464.50,37679,37416,37547.70,4639.481,2023-11-20 18:59:59.999,174318947.58883,51153,2353.265,88428244.90342,0,BTCUSDT
2023-11-20 19:00:00,37547.70,37607.80,37460,37523.40,2408.873,2023-11-20 19:14:59.999,90407167.95310,29729,1132.569,42512342.71790,0,BTCUSDT
2023-11-20 19:15:00,37523.40,37650,37479.40,37607.80,2446.359,2023-11-20 19:29:59.999,91971053.64790,27279,1213.316,45612345.62810,0,BTCUSDT
2023-11-20 19:30:00,37607.80,37784.70,37584.50,37700.50,5546.007,2023-11-20 19:44:59.999,209082252.99968,50994,3169.182,119478113.07693,0,BTCUSDT
2023-11-20 19:45:00,37700.40,37708.30,37556.20,37584.50,3137.413,2023-11-20 19:59:59.999,118025864.11141,32086,1351.760,50846462.11270,0,BTCUSDT
2023-11-20 20:00:00,37584.50,37618.70,37489.50,37526.50,1895.618,2023-11-20 20:14:59.999,71168900.98270,23793,948.107,35595535.83780,0,BTCUSDT
2023-11-20 20:15:00,37526.40,37569.70,37493,37541,1414.395,2023-11-20 20:29:59.999,53082991.59000,19201,854.549,32071510.95030,0,BTCUSDT
2023-11-20 20:30:00,37541,37541.10,37455,37487.90,1353.722,2023-11-20 20:44:59.999,50749825.65474,18219,624.900,23426442.46220,0,BTCUSDT
2023-11-20 20:45:00,37488,37569.50,37427,37564,2438.757,2023-11-20 20:59:59.999,91446173.47761,26007,1368.329,51317471.61151,0,BTCUSDT
2023-11-20 21:00:00,37564,37579.30,37388,37388.10,1958.647,2023-11-20 21:14:59.999,73369643.67424,23355,845.981,31695057.78840,0,BTCUSDT
2023-11-15 16:15:00,2015.83,2017.50,2012.17,2014.51,17783.352,2023-11-15 16:29:59.999,35838327.84441,21487,7900.746,15923466.99438,0,ETHUSDT
2023-11-15 16:30:00,2014.50,2015.67,2011,2015.10,21728.902,2023-11-15 16:44:59.999,43749208.90262,20577,10786.240,21715861.40010,0,ETHUSDT
2023-11-15 16:45:00,2015.10,2017.08,2008.80,2014.79,43641.408,2023-11-15 16:59:59.999,87872597.09984,28743,23434.479,47201674.63246,0,ETHUSDT
2023-11-15 17:00:00,2014.79,2015.19,2001.28,2009.10,59716.027,2023-11-15 17:14:59.999,119866199.29047,46158,24136.086,48454055.75279,0,ETHUSDT
2023-11-15 17:15:00,2009.10,2011.63,2005.43,2010.54,29564.141,2023-11-15 17:29:59.999,59369687.72384,24756,15989.492,32110211.78396,0,ETHUSDT
2023-11-15 17:30:00,2010.53,2015.31,2008.98,2010.77,22614.377,2023-11-15 17:44:59.999,45501255.50013,20562,10623.206,21370729.85146,0,ETHUSDT
2023-11-15 17:45:00,2010.79,2016.99,2010.32,2014.82,25623.673,2023-11-15 17:59:59.999,51594307.69500,21073,13376.237,26933600.56899,0,ETHUSDT
2023-11-15 18:00:00,2014.82,2036.92,2011.19,2033.69,122917.701,2023-11-15 18:14:59.999,249147119.68685,87571,68436.410,138725118.06316,0,ETHUSDT
2023-11-15 18:15:00,2033.69,2048.89,2002.07,2030.59,264316.454,2023-11-15 18:29:59.999,536559600.39819,190219,130941.612,265888942.86412,0,ETHUSDT
2023-11-15 18:30:00,2030.59,2035.93,2020.88,2033.41,79718.988,2023-11-15 18:44:59.999,161685102.69245,73266,41226.862,83620438.83957,0,ETHUSDT
2023-11-15 18:45:00,2033.41,2041.73,2032.16,2039.19,57287.601,2023-11-15 18:59:59.999,116710820.74008,59305,28910.615,58902065.12672,0,ETHUSDT
2023-11-15 19:00:00,2039.26,2055.18,2034.83,2039.12,92144.279,2023-11-15 19:14:59.999,188432022.84373,85744,47314.216,96778855.05445,0,ETHUSDT
2023-11-15 19:15:00,2039.12,2043.98,2030.50,2042.92,67469.075,2023-11-15 19:29:59.999,137431015.12650,60217,33437.680,68118237.41863,0,ETHUSDT
2023-11-15 19:30:00,2042.92,2048.12,2039.60,2039.86,42973.047,2023-11-15 19:44:59.999,87793142.84729,40292,21935.211,44815529.88898,0,ETHUSDT
2023-11-15 19:45:00,2039.85,2052.98,2036.26,2052.78,36588.618,2023-11-15 19:59:59.999,74795143.67547,35282,21117.992,43176163.54966,0,ETHUSDT
2023-11-15 20:00:00,2052.78,2064,2050,2055.40,80912.838,2023-11-15 20:14:59.999,166403427.76914,79334,41554.306,85475000.51467,0,ETHUSDT
